candidate_id,kind,params,complexity,train_accuracy,train_macro_f1,train_balanced_accuracy,train_recall_range,val_accuracy,val_macro_f1,val_balanced_accuracy,val_recall_range,val_min_recall
1925,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7794117647058824,0.7787724767326285,0.7794117647058824,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
1926,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [29, 0, 30, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",2,0.7794117647058824,0.778354165524551,0.7794117647058824,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
1927,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7647058823529411,0.7633986928104575,0.7647058823529411,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
1928,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7794117647058824,0.778354165524551,0.7794117647058824,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
1929,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7647058823529411,0.7633986928104575,0.7647058823529411,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
1930,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [29, 0, 150, 5], ""arr"": [8, 2000, 25], ""nsr"": null}",2,0.7794117647058824,0.778354165524551,0.7794117647058824,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
1931,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [29, 0, 150, 5], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7647058823529411,0.7633986928104575,0.7647058823529411,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
1932,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [29, 0, 150, 5], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7794117647058824,0.778354165524551,0.7794117647058824,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
1933,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [29, 0, 150, 5], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7647058823529411,0.7633986928104575,0.7647058823529411,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
1934,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [29, 0, 150, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",2,0.7794117647058824,0.778354165524551,0.7794117647058824,0.23529411764705876,0.75,0.7297459893048128,0.75,0.625,0.375
1935,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [29, 0, 150, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7647058823529411,0.7633986928104575,0.7647058823529411,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
1936,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [29, 0, 150, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7794117647058824,0.778354165524551,0.7794117647058824,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
1937,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [29, 0, 150, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7647058823529411,0.7633986928104575,0.7647058823529411,0.23529411764705876,0.75,0.7297459893048128,0.75,0.625,0.375
1938,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [30, 0, 30, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",2,0.7647058823529411,0.7622917588087866,0.7647058823529411,0.2941176470588235,0.78125,0.7609959893048128,0.78125,0.625,0.375
1939,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [30, 0, 30, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.75,0.7475992727006926,0.75,0.2941176470588235,0.8125,0.7904077540106952,0.8125,0.625,0.375
1940,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [30, 0, 30, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7647058823529411,0.7622917588087866,0.7647058823529411,0.2941176470588235,0.8125,0.7904077540106952,0.8125,0.625,0.375
1941,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [30, 0, 30, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.75,0.7475992727006926,0.75,0.2941176470588235,0.78125,0.7609959893048128,0.78125,0.625,0.375
1942,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [30, 0, 150, 5], ""arr"": [8, 2000, 25], ""nsr"": null}",2,0.7647058823529411,0.7622917588087866,0.7647058823529411,0.2941176470588235,0.78125,0.7609959893048128,0.78125,0.625,0.375
1943,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [30, 0, 150, 5], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.75,0.7475992727006926,0.75,0.2941176470588235,0.8125,0.7904077540106952,0.8125,0.625,0.375
1944,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [30, 0, 150, 5], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7647058823529411,0.7622917588087866,0.7647058823529411,0.2941176470588235,0.8125,0.7904077540106952,0.8125,0.625,0.375
1945,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [30, 0, 150, 5], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.75,0.7475992727006926,0.75,0.2941176470588235,0.78125,0.7609959893048128,0.78125,0.625,0.375
1946,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [30, 0, 150, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",2,0.7647058823529411,0.7622917588087866,0.7647058823529411,0.2941176470588235,0.75,0.7297459893048128,0.75,0.625,0.375
1947,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.75,0.7475992727006926,0.75,0.2941176470588235,0.78125,0.7585858585858586,0.78125,0.625,0.375
1948,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.7647058823529411,0.7622917588087866,0.7647058823529411,0.2941176470588235,0.78125,0.7585858585858586,0.78125,0.625,0.375
1949,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [8, 2000, 25], ""nsr"": null}",3,0.75,0.7475992727006926,0.75,0.2941176470588235,0.75,0.7297459893048128,0.75,0.625,0.375
1950,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": null, ""arr"": [8, 3000, 0], ""nsr"": null}",1,0.7352941176470589,0.7279494537026818,0.7352941176470588,0.4117647058823529,0.8125,0.7919191919191919,0.8125,0.625,0.375
1951,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": null, ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.7058823529411765,0.7007002801120448,0.7058823529411764,0.3529411764705882,0.84375,0.8216577540106952,0.84375,0.625,0.375
1952,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": null, ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.7205882352941176,0.7143246187363834,0.7205882352941176,0.3529411764705882,0.84375,0.8216577540106952,0.84375,0.625,0.375
1953,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": null, ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.7352941176470589,0.7279494537026818,0.7352941176470588,0.4117647058823529,0.84375,0.8216577540106952,0.84375,0.625,0.375
1954,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": null, ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.7205882352941176,0.7143246187363834,0.7205882352941176,0.3529411764705882,0.84375,0.8216577540106952,0.84375,0.625,0.375
1955,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": null, ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.7205882352941176,0.7143246187363834,0.7205882352941176,0.3529411764705882,0.8125,0.7919191919191919,0.8125,0.625,0.375
1956,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 0, 0], ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.75,0.745343137254902,0.75,0.3529411764705882,0.8125,0.7919191919191919,0.8125,0.625,0.375
1957,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7205882352941176,0.7174015159602861,0.7205882352941176,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
1958,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7352941176470589,0.7313779357897005,0.7352941176470588,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
1959,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.75,0.745343137254902,0.75,0.3529411764705882,0.84375,0.8216577540106952,0.84375,0.625,0.375
1960,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7352941176470589,0.7313779357897005,0.7352941176470588,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
1961,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7352941176470589,0.7313779357897005,0.7352941176470588,0.2941176470588235,0.8125,0.7919191919191919,0.8125,0.625,0.375
1962,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 5, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.7647058823529411,0.7620555914673561,0.7647058823529411,0.2941176470588235,0.8125,0.7919191919191919,0.8125,0.625,0.375
1963,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7352941176470589,0.7335188129305776,0.7352941176470588,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
1964,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.75,0.747800790007473,0.75,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
1965,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7647058823529411,0.7620555914673561,0.7647058823529411,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
1966,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.75,0.747800790007473,0.75,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
1967,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.75,0.747800790007473,0.75,0.23529411764705876,0.8125,0.7919191919191919,0.8125,0.625,0.375
1968,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 10, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.7794117647058824,0.7782000640546599,0.7794117647058824,0.23529411764705876,0.8125,0.7919191919191919,0.8125,0.625,0.375
1969,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 10, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.75,0.7491513809825006,0.75,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
1970,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 10, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7647058823529411,0.7636989931107578,0.7647058823529411,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
1971,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 10, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7794117647058824,0.7782000640546599,0.7794117647058824,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
1972,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 10, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7647058823529411,0.7636989931107578,0.7647058823529411,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
1973,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 10, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7647058823529411,0.7636989931107578,0.7647058823529411,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
1974,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 20, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.7794117647058824,0.7782000640546599,0.7794117647058824,0.23529411764705876,0.8125,0.7919191919191919,0.8125,0.625,0.375
1975,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 20, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.75,0.7491513809825006,0.75,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
1976,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 20, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7647058823529411,0.7636989931107578,0.7647058823529411,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
1977,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 20, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7794117647058824,0.7782000640546599,0.7794117647058824,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
1978,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 20, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7647058823529411,0.7636989931107578,0.7647058823529411,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
1979,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 20, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7647058823529411,0.7636989931107578,0.7647058823529411,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
1980,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 20, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.7941176470588235,0.793879173290938,0.7941176470588235,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
1981,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 20, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7647058823529411,0.764390756302521,0.7647058823529411,0.11764705882352933,0.84375,0.8216577540106952,0.84375,0.625,0.375
1982,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 20, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7794117647058824,0.7791693021294539,0.7794117647058824,0.11764705882352933,0.84375,0.8216577540106952,0.84375,0.625,0.375
1983,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 20, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7941176470588235,0.793879173290938,0.7941176470588235,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
1984,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 20, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7794117647058824,0.7791693021294539,0.7794117647058824,0.11764705882352933,0.84375,0.8216577540106952,0.84375,0.625,0.375
1985,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 20, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7794117647058824,0.7791693021294539,0.7794117647058824,0.11764705882352933,0.8125,0.7919191919191919,0.8125,0.625,0.375
1986,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 30, 10], ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.7941176470588235,0.793879173290938,0.7941176470588235,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
1987,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 30, 10], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7647058823529411,0.764390756302521,0.7647058823529411,0.11764705882352933,0.8125,0.7904077540106952,0.8125,0.625,0.375
1988,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 30, 10], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7794117647058824,0.7791693021294539,0.7794117647058824,0.11764705882352933,0.8125,0.7904077540106952,0.8125,0.625,0.375
1989,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 30, 10], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7941176470588235,0.793879173290938,0.7941176470588235,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
1990,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 30, 10], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7794117647058824,0.7791693021294539,0.7794117647058824,0.11764705882352933,0.8125,0.7904077540106952,0.8125,0.625,0.375
1991,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 30, 10], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7794117647058824,0.7791693021294539,0.7794117647058824,0.11764705882352933,0.78125,0.7609959893048128,0.78125,0.625,0.375
1992,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 50, 0], ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.7794117647058824,0.7782000640546599,0.7794117647058824,0.23529411764705876,0.8125,0.7919191919191919,0.8125,0.625,0.375
1993,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 50, 0], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.75,0.7491513809825006,0.75,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
1994,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 50, 0], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7647058823529411,0.7636989931107578,0.7647058823529411,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
1995,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 50, 0], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7794117647058824,0.7782000640546599,0.7794117647058824,0.23529411764705876,0.84375,0.8216577540106952,0.84375,0.625,0.375
1996,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 50, 0], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7647058823529411,0.7636989931107578,0.7647058823529411,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
1997,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 50, 0], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7647058823529411,0.7636989931107578,0.7647058823529411,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
1998,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 50, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.8235294117647058,0.8242121848739495,0.8235294117647058,0.11764705882352944,0.8125,0.7919191919191919,0.8125,0.625,0.375
1999,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 50, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.7941176470588235,0.7940285204991088,0.7941176470588235,0.05882352941176472,0.84375,0.8216577540106952,0.84375,0.625,0.375
2000,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 50, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.8088235294117647,0.8091800356506239,0.8088235294117647,0.05882352941176472,0.84375,0.8216577540106952,0.84375,0.625,0.375
2001,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 50, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.8235294117647058,0.8242121848739495,0.8235294117647058,0.11764705882352944,0.84375,0.8216577540106952,0.84375,0.625,0.375
2002,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 50, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.8088235294117647,0.8091800356506239,0.8088235294117647,0.05882352941176472,0.84375,0.8216577540106952,0.84375,0.625,0.375
2003,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 50, 2], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.8088235294117647,0.8091800356506239,0.8088235294117647,0.05882352941176472,0.8125,0.7919191919191919,0.8125,0.625,0.375
2004,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 50, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.8382352941176471,0.8390374331550802,0.838235294117647,0.11764705882352944,0.8125,0.7919191919191919,0.8125,0.625,0.375
2005,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 50, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.8088235294117647,0.8085871848739495,0.8088235294117647,0.11764705882352944,0.84375,0.8216577540106952,0.84375,0.625,0.375
2006,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 50, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.8235294117647058,0.823885918003565,0.8235294117647058,0.11764705882352944,0.84375,0.8216577540106952,0.84375,0.625,0.375
2007,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [14, 0, 50, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.8382352941176471,0.8390374331550802,0.838235294117647,0.11764705882352944,0.84375,0.8216577540106952,0.84375,0.625,0.375
2008,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [14, 0, 50, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.8235294117647058,0.823885918003565,0.8235294117647058,0.11764705882352944,0.84375,0.8216577540106952,0.84375,0.625,0.375
2009,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 50, 5], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.8235294117647058,0.823885918003565,0.8235294117647058,0.11764705882352944,0.8125,0.7919191919191919,0.8125,0.625,0.375
2010,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 50, 10], ""arr"": [8, 3000, 0], ""nsr"": null}",2,0.8529411764705882,0.8537433155080214,0.8529411764705882,0.17647058823529416,0.78125,0.7609959893048128,0.78125,0.625,0.375
2011,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 50, 10], ""arr"": [8, 3000, 0], ""nsr"": null}",3,0.8235294117647058,0.8230761121652962,0.8235294117647058,0.17647058823529416,0.8125,0.7904077540106952,0.8125,0.625,0.375
